client_time,device_time,gsr_data
1625452645207,1.625452644572261E9,0.84820163
1625452645207,1.625452644822261E9,0.85332507
1625452645207,1.625452645072261E9,0.8648529
1625452646706,1.625452645322261E9,0.86357206
1625452646706,1.625452645572261E9,0.8648529
1625452646706,1.625452645822261E9,0.8827851
1625452646706,1.625452646072261E9,0.8815042
1625452646706,1.625452646322261E9,0.89047027
1625452646707,1.625452646572261E9,0.89431286
1625452648207,1.625452646822261E9,0.89047027
1625452648207,1.625452647072261E9,0.8866277
1625452648207,1.625452647322261E9,0.89047027
1625452648207,1.625452647572261E9,0.89431286
1625452648207,1.625452647822261E9,0.8879085
1625452648207,1.625452648072261E9,0.8840659
1625452649707,1.625452648322261E9,0.8891894
1625452649707,1.625452648572261E9,0.8866277
1625452649707,1.625452648822261E9,0.8827851
1625452649707,1.625452649072261E9,0.8827851
1625452649707,1.625452649322261E9,0.8815042
1625452649707,1.625452649572261E9,0.8776616
1625452651208,1.625452649822261E9,0.89047027
1625452651208,1.625452650072261E9,0.9007172
1625452651208,1.625452650322261E9,0.9186494
1625452651208,1.625452650572261E9,0.92633456
1625452651208,1.625452650822261E9,0.9340198
1625452651208,1.625452651072261E9,0.9340198
1625452652706,1.625452651322261E9,0.91224504
1625452652707,1.625452651572261E9,0.8840659
1625452652707,1.625452651822261E9,0.87125725
1625452652707,1.625452652072261E9,0.8866277
1625452652707,1.625452652322261E9,0.8891894
1625452652707,1.625452652572261E9,0.87894243
1625452654206,1.625452652822261E9,0.87894243
1625452654207,1.625452653072261E9,0.87509984
1625452654207,1.625452653322261E9,0.87509984
1625452654207,1.625452653572261E9,0.89047027
1625452654207,1.625452653822261E9,0.89559376
1625452654207,1.625452654072261E9,0.8891894
1625452655708,1.625452654322261E9,0.8815042
1625452655708,1.625452654572261E9,0.8648529
1625452655708,1.625452654822261E9,0.87894243
1625452655708,1.625452655072261E9,0.8968746
1625452655708,1.625452655322261E9,0.87894243
1625452655708,1.625452655572261E9,0.8725381
1625452657207,1.625452655822261E9,0.87125725
1625452657207,1.625452656072261E9,0.8879085
1625452657207,1.625452656322261E9,0.89431286
1625452657207,1.625452656572261E9,0.85332507
1625452657207,1.625452656822261E9,0.8558868
1625452657207,1.625452657072261E9,0.8827851
1625452658707,1.625452657322261E9,0.87638074
1625452658707,1.625452657572261E9,0.87509984
1625452658707,1.625452657822261E9,0.87638074
1625452658707,1.625452658072261E9,0.873819
1625452658707,1.625452658322261E9,0.8879085
1625452658707,1.625452658572261E9,0.8853468
1625452660207,1.625452658822261E9,0.8840659
1625452660207,1.625452659072261E9,0.89431286
1625452660207,1.625452659322261E9,0.9212111
1625452660207,1.625452659572261E9,0.92761546
1625452660207,1.625452659822261E9,0.9212111
1625452660207,1.625452660072261E9,0.89943635
1625452661706,1.625452660322261E9,0.91224504
1625452661706,1.625452660572261E9,0.9096833
1625452661706,1.625452660822261E9,0.89559376
1625452661706,1.625452661072261E9,0.87894243
1625452661706,1.625452661322261E9,0.86613375
1625452661706,1.625452661572261E9,0.86229116
1625452663206,1.625452661822261E9,0.8699764
1625452663206,1.625452662072261E9,0.8610103
1625452663206,1.625452662322261E9,0.8571677
1625452663206,1.625452662572261E9,0.854606
1625452663206,1.625452662822261E9,0.8648529
1625452663206,1.625452663072261E9,0.8597294
1625452664706,1.625452663322261E9,0.8558868
1625452664707,1.625452663572261E9,0.8686955
1625452664707,1.625452663822261E9,0.873819
1625452664707,1.625452664072261E9,0.873819
1625452664707,1.625452664322261E9,0.8866277
1625452664707,1.625452664572261E9,0.8725381
1625452666206,1.625452664822261E9,0.90840244
1625452666206,1.625452665072261E9,0.9135259
1625452666206,1.625452665322261E9,0.91096413
1625452666206,1.625452665572261E9,0.9019981
1625452666206,1.625452665822261E9,0.8725381
1625452666206,1.625452666072261E9,0.86357206
1625452667710,1.625452666322261E9,0.7534174
1625452667710,1.625452666572261E9,0.80721384
1625452667710,1.625452666822261E9,0.7995286
1625452667710,1.625452667072261E9,0.73292345
1625452667710,1.625452667322261E9,0.8328312
1625452667710,1.625452667572261E9,0.83411205
1625452669206,1.625452667822261E9,0.83539295
1625452669207,1.625452668072261E9,0.8366738
1625452669207,1.625452668322261E9,0.8456399
1625452669207,1.625452668572261E9,0.83795464
1625452669207,1.625452668822261E9,0.83411205
1625452669207,1.625452669072261E9,0.8289886
1625452670706,1.625452669322261E9,0.8405164
1625452670706,1.625452669572261E9,0.8469207
1625452670706,1.625452669822261E9,0.84820163
1625452670706,1.625452670072261E9,0.8507634
1625452670706,1.625452670322261E9,0.85332507
1625452670706,1.625452670572261E9,0.8469207
1625452672243,1.625452670822261E9,0.8507634
1625452672243,1.625452671072261E9,0.8494825
1625452672243,1.625452671322261E9,0.8597294
1625452672243,1.625452671572261E9,0.8558868
1625452672243,1.625452671822261E9,0.85844857
1625452672244,1.625452672072261E9,0.8648529
1625452673707,1.625452672322261E9,0.8610103
1625452673707,1.625452672572261E9,0.86357206
1625452673707,1.625452672822261E9,0.8699764
1625452673707,1.625452673072261E9,0.86357206
1625452673707,1.625452673322261E9,0.8648529
1625452673707,1.625452673572261E9,0.8725381
1625452675206,1.625452673822261E9,0.8853468
1625452675206,1.625452674072261E9,0.88022333
1625452675206,1.625452674322261E9,0.8840659
1625452675206,1.625452674572261E9,0.893032
1625452675206,1.625452674822261E9,0.8840659
1625452675207,1.625452675072261E9,0.854606
1625452676706,1.625452675322261E9,0.87125725
1625452676706,1.625452675572261E9,0.86741465
1625452676706,1.625452675822261E9,0.88022333
1625452676706,1.625452676072261E9,0.87894243
1625452676706,1.625452676322261E9,0.87638074
1625452676707,1.625452676572261E9,0.87894243
1625452678206,1.625452676822261E9,0.8815042
1625452678206,1.625452677072261E9,0.8776616
1625452678206,1.625452677322261E9,0.8840659
1625452678206,1.625452677572261E9,0.8853468
1625452678206,1.625452677822261E9,0.89047027
1625452678206,1.625452678072261E9,0.8840659
1625452679706,1.625452678322261E9,0.8277077
1625452679706,1.625452678572261E9,0.8174608
1625452679706,1.625452678822261E9,0.8366738
1625452679706,1.625452679072261E9,0.8507634
1625452679706,1.625452679322261E9,0.8507634
1625452679706,1.625452679572261E9,0.8494825
1625452681244,1.625452679822261E9,0.86741465
1625452681244,1.625452680072261E9,0.8686955
1625452681244,1.625452680322261E9,0.86741465
1625452681244,1.625452680572261E9,0.8520442
1625452681244,1.625452680822261E9,0.8469207
1625452681244,1.625452681072261E9,0.8366738
1625452682710,1.625452681322261E9,0.83411205
1625452682710,1.625452681572261E9,0.8238651
1625452682710,1.625452681822261E9,0.83026946
1625452682710,1.625452682072261E9,0.8174608
1625452682710,1.625452682322261E9,0.814899
1625452682710,1.625452682572261E9,0.82514596
1625452684207,1.625452682822261E9,0.81105644
1625452684207,1.625452683072261E9,0.7482939
1625452684207,1.625452683322261E9,0.7803156
1625452684207,1.625452683572261E9,0.83539295
1625452684207,1.625452683822261E9,0.8097756
1625452684207,1.625452684072261E9,0.72395736
1625452685706,1.625452684322261E9,0.7534174
1625452685706,1.625452684572261E9,0.75725996
1625452685707,1.625452684822261E9,0.7585408
1625452685707,1.625452685072261E9,0.7482939
1625452685707,1.625452685322261E9,0.854606
1625452685707,1.625452685572261E9,0.79440516
1625452687206,1.625452685822261E9,0.76494515
1625452687206,1.625452686072261E9,0.7726304
1625452687207,1.625452686322261E9,0.7815965
1625452687207,1.625452686572261E9,0.7867199
1625452687207,1.625452686822261E9,0.79824775
1625452687207,1.625452687072261E9,0.8225843
1625452688707,1.625452687322261E9,0.83795464
1625452688707,1.625452687572261E9,0.7918434
1625452688707,1.625452687822261E9,0.7995286
1625452688707,1.625452688072261E9,0.79056257
1625452688707,1.625452688322261E9,0.82130337
1625452688707,1.625452688572261E9,0.8328312
1625452690206,1.625452688822261E9,0.82514596
1625452690206,1.625452689072261E9,0.8610103
1625452690206,1.625452689322261E9,0.8507634
1625452690206,1.625452689572261E9,0.82642686
1625452690206,1.625452689822261E9,0.83026946
1625452690207,1.625452690072261E9,0.8571677
1625452691706,1.625452690322261E9,0.8469207
1625452691707,1.625452690572261E9,0.8558868
1625452691707,1.625452690822261E9,0.8571677
1625452691707,1.625452691072261E9,0.85844857
1625452691707,1.625452691322261E9,0.844359
1625452691707,1.625452691572261E9,0.8366738
1625452693206,1.625452691822261E9,0.8405164
1625452693206,1.625452692072261E9,0.83795464
1625452693206,1.625452692322261E9,0.8366738
1625452693206,1.625452692572261E9,0.8469207
1625452693206,1.625452692822261E9,0.795686
1625452693206,1.625452693072261E9,0.7354852
1625452694706,1.625452693322261E9,0.73420435
1625452694706,1.625452693572261E9,0.7482939
1625452694707,1.625452693822261E9,0.73036176
1625452694707,1.625452694072261E9,0.74317044
1625452694707,1.625452694322261E9,0.74188954
1625452694707,1.625452694572261E9,0.7444513
1625452696206,1.625452694822261E9,0.7482939
1625452696206,1.625452695072261E9,0.7124296
1625452696207,1.625452695322261E9,0.8571677
1625452696207,1.625452695572261E9,0.84307814
1625452696207,1.625452695822261E9,0.86229116
1625452696207,1.625452696072261E9,0.8725381
1625452697706,1.625452696322261E9,0.86613375
1625452697706,1.625452696572261E9,0.86229116
1625452697706,1.625452696822261E9,0.8520442
1625452697706,1.625452697072261E9,0.85332507
1625452697706,1.625452697322261E9,0.8469207
1625452697706,1.625452697572261E9,0.854606
1625452699208,1.625452697822261E9,0.89943635
1625452699208,1.625452698072261E9,0.94042414
1625452699208,1.625452698322261E9,0.91224504
1625452699208,1.625452698572261E9,0.89815545
1625452699208,1.625452698822261E9,0.89815545
1625452699208,1.625452699072261E9,0.9019981
1625452700709,1.625452699322261E9,0.90712154
1625452700709,1.625452699572261E9,0.9058407
1625452700709,1.625452699822261E9,0.8776616
1625452700709,1.625452700072261E9,0.8610103
1625452700709,1.625452700322261E9,0.85332507
1625452700709,1.625452700572261E9,0.8648529
1625452702206,1.625452700822261E9,0.8699764
1625452702206,1.625452701072261E9,0.86613375
1625452702206,1.625452701322261E9,0.8610103
1625452702206,1.625452701572261E9,0.85332507
1625452702207,1.625452701822261E9,0.9019981
1625452702207,1.625452702072261E9,0.9237729
1625452703706,1.625452702322261E9,0.92761546
1625452703706,1.625452702572261E9,0.92633456
1625452703706,1.625452702822261E9,0.9301772
1625452703706,1.625452703072261E9,0.92633456
1625452703706,1.625452703322261E9,0.9237729
1625452703706,1.625452703572261E9,0.92633456
1625452705207,1.625452703822261E9,0.91224504
1625452705207,1.625452704072261E9,0.9058407
1625452705207,1.625452704322261E9,0.89943635
1625452705207,1.625452704572261E9,0.89431286
1625452705207,1.625452704822261E9,0.8917511
1625452705207,1.625452705072261E9,0.86357206
1625452706706,1.625452705322261E9,0.8648529
1625452706707,1.625452705572261E9,0.873819
1625452706707,1.625452705822261E9,0.8840659
1625452706707,1.625452706072261E9,0.90840244
1625452706707,1.625452706322261E9,0.9250537
1625452706707,1.625452706572261E9,0.9288963
1625452708206,1.625452706822261E9,0.941705
1625452708206,1.625452707072261E9,0.93530065
1625452708206,1.625452707322261E9,0.9250537
1625452708206,1.625452707572261E9,0.92633456
1625452708206,1.625452707822261E9,0.9237729
1625452708206,1.625452708072261E9,0.92249197
1625452709706,1.625452708322261E9,0.9250537
1625452709706,1.625452708572261E9,0.9288963
1625452709706,1.625452708822261E9,0.893032
1625452709706,1.625452709072261E9,0.93145806
1625452709706,1.625452709322261E9,0.91736853
1625452709706,1.625452709572261E9,0.8879085
1625452711206,1.625452709822261E9,0.8853468
1625452711206,1.625452710072261E9,0.89559376
1625452711206,1.625452710322261E9,0.89047027
1625452711206,1.625452710572261E9,0.8853468
1625452711206,1.625452710822261E9,0.893032
1625452711206,1.625452711072261E9,0.90712154
1625452712706,1.625452711322261E9,0.9212111
1625452712706,1.625452711572261E9,0.9199302
1625452712706,1.625452711822261E9,0.8840659
1625452712706,1.625452712072261E9,0.9096833
1625452712706,1.625452712322261E9,0.9160876
1625452712706,1.625452712572261E9,0.9199302
1625452714206,1.625452712822261E9,0.89559376
1625452714206,1.625452713072261E9,0.9148068
1625452714206,1.625452713322261E9,0.91736853
1625452714206,1.625452713572261E9,0.9199302
1625452714206,1.625452713822261E9,0.91224504
1625452714206,1.625452714072261E9,0.9160876
1625452715706,1.625452714322261E9,0.9199302
1625452715707,1.625452714572261E9,0.9250537
1625452715707,1.625452714822261E9,0.92249197
1625452715707,1.625452715072261E9,0.91736853
1625452715707,1.625452715322261E9,0.92761546
1625452715707,1.625452715572261E9,0.92761546
1625452717207,1.625452715822261E9,0.93145806
1625452717207,1.625452716072261E9,0.9250537
1625452717207,1.625452716322261E9,0.92633456
1625452717207,1.625452716572261E9,0.9250537
1625452717207,1.625452716822261E9,0.9288963
1625452717207,1.625452717072261E9,0.92761546
1625452718706,1.625452717322261E9,0.9135259
1625452718706,1.625452717572261E9,0.91096413
1625452718707,1.625452717822261E9,0.92633456
1625452718707,1.625452718072261E9,0.9327389
1625452718707,1.625452718322261E9,0.9340198
1625452718707,1.625452718572261E9,0.9481093
1625452720206,1.625452718822261E9,0.9481093
1625452720206,1.625452719072261E9,0.93658155
1625452720206,1.625452719322261E9,0.93658155
1625452720206,1.625452719572261E9,0.9340198
1625452720206,1.625452719822261E9,0.9301772
1625452720206,1.625452720072261E9,0.9237729
1625452721708,1.625452720322261E9,0.9212111
1625452721708,1.625452720572261E9,0.9199302
1625452721708,1.625452720822261E9,0.9212111
1625452721708,1.625452721072261E9,0.9019981
1625452721708,1.625452721322261E9,0.9160876
1625452721708,1.625452721572261E9,0.9135259
1625452723206,1.625452721822261E9,0.91736853
1625452723206,1.625452722072261E9,0.92761546
1625452723206,1.625452722322261E9,0.9340198
1625452723206,1.625452722572261E9,0.9519519
1625452723206,1.625452722822261E9,0.95451367
1625452723206,1.625452723072261E9,0.95835626
1625452724706,1.625452723322261E9,0.9532328
1625452724706,1.625452723572261E9,0.92633456
1625452724707,1.625452723822261E9,0.9237729
1625452724707,1.625452724072261E9,0.9481093
1625452724707,1.625452724322261E9,0.9519519
1625452724707,1.625452724572261E9,0.95963717
1625452726206,1.625452724822261E9,0.9557946
1625452726206,1.625452725072261E9,0.9481093
1625452726206,1.625452725322261E9,0.9340198
1625452726206,1.625452725572261E9,0.93658155
1625452726206,1.625452725822261E9,0.94939023
1625452726206,1.625452726072261E9,0.96347976
1625452727706,1.625452726322261E9,0.9750076
1625452727706,1.625452726572261E9,0.97116494
1625452727706,1.625452726822261E9,0.96732235
1625452727706,1.625452727072261E9,0.95835626
1625452727706,1.625452727322261E9,0.94939023
1625452727706,1.625452727572261E9,0.9481093
1625452729206,1.625452727822261E9,0.95451367
1625452729206,1.625452728072261E9,0.9532328
1625452729206,1.625452728322261E9,0.94426674
1625452729206,1.625452728572261E9,0.9468285
1625452729206,1.625452728822261E9,0.9506711
1625452729206,1.625452729072261E9,0.9506711
1625452730706,1.625452729322261E9,0.94939023
1625452730706,1.625452729572261E9,0.95451367
1625452730706,1.625452729822261E9,0.9519519
1625452730707,1.625452730072261E9,0.94939023
1625452730707,1.625452730322261E9,0.9570754
1625452730707,1.625452730572261E9,0.95835626
1625452732206,1.625452730822261E9,0.94426674
1625452732206,1.625452731072261E9,0.9506711
1625452732206,1.625452731322261E9,0.9557946
1625452732206,1.625452731572261E9,0.9557946
1625452732206,1.625452731822261E9,0.960918
1625452732206,1.625452732072261E9,0.96347976
1625452733709,1.625452732322261E9,0.96347976
1625452733709,1.625452732572261E9,0.95963717
1625452733709,1.625452732822261E9,0.96732235
1625452733709,1.625452733072261E9,0.95835626
1625452733709,1.625452733322261E9,0.9557946
1625452733709,1.625452733572261E9,0.9557946
1625452735206,1.625452733822261E9,0.96347976
1625452735206,1.625452734072261E9,0.91224504
1625452735206,1.625452734322261E9,0.9135259
1625452735206,1.625452734572261E9,0.9250537
1625452735206,1.625452734822261E9,0.9212111
1625452735206,1.625452735072261E9,0.93145806
1625452736706,1.625452735322261E9,0.9250537
1625452736706,1.625452735572261E9,0.9148068
1625452736706,1.625452735822261E9,0.9340198
1625452736707,1.625452736072261E9,0.95835626
1625452736707,1.625452736322261E9,0.9519519
1625452736707,1.625452736572261E9,0.9301772
1625452738208,1.625452736822261E9,0.9455476
1625452738208,1.625452737072261E9,0.9327389
1625452738208,1.625452737322261E9,0.9301772
1625452738208,1.625452737572261E9,0.9301772
1625452738208,1.625452737822261E9,0.67784613
1625452738208,1.625452738072261E9,0.9096833
1625452739706,1.625452738322261E9,0.87638074
1625452739707,1.625452738572261E9,0.8494825
1625452739707,1.625452738822261E9,0.82514596
1625452739707,1.625452739072261E9,0.844359
1625452739707,1.625452739322261E9,0.89559376
1625452739707,1.625452739572261E9,0.9212111
1625452741206,1.625452739822261E9,0.92249197
1625452741206,1.625452740072261E9,0.9237729
1625452741206,1.625452740322261E9,0.9288963
1625452741206,1.625452740572261E9,0.92761546
1625452741206,1.625452740822261E9,0.93530065
1625452741206,1.625452741072261E9,0.93530065
1625452742706,1.625452741322261E9,0.9301772
1625452742706,1.625452741572261E9,0.9301772
1625452742706,1.625452741822261E9,0.93530065
1625452742706,1.625452742072261E9,0.9288963
1625452742706,1.625452742322261E9,0.9327389
1625452742706,1.625452742572261E9,0.9340198
1625452744207,1.625452742822261E9,0.9288963
1625452744207,1.625452743072261E9,0.9301772
1625452744207,1.625452743322261E9,0.93530065
1625452744207,1.625452743572261E9,0.9327389
1625452744207,1.625452743822261E9,0.9301772
1625452744207,1.625452744072261E9,0.93530065
1625452745706,1.625452744322261E9,0.9327389
1625452745707,1.625452744572261E9,0.9186494
1625452745707,1.625452744822261E9,0.9186494
1625452745707,1.625452745072261E9,0.91096413
1625452745707,1.625452745322261E9,0.92633456
1625452745707,1.625452745572261E9,0.90840244
1625452747206,1.625452745822261E9,0.9186494
1625452747206,1.625452746072261E9,0.92249197
1625452747206,1.625452746322261E9,0.90712154
1625452747206,1.625452746572261E9,0.89815545
1625452747206,1.625452746822261E9,0.893032
1625452747206,1.625452747072261E9,0.9019981
1625452748707,1.625452747322261E9,0.893032
1625452748707,1.625452747572261E9,0.8610103
1625452748707,1.625452747822261E9,0.8686955
1625452748707,1.625452748072261E9,0.89047027
1625452748707,1.625452748322261E9,0.9007172
1625452748707,1.625452748572261E9,0.8968746
1625452750207,1.625452748822261E9,0.79824775
1625452750207,1.625452749072261E9,0.3115178
1625452750207,1.625452749322261E9,0.011794614
1625452750207,1.625452749572261E9,0.4444613
1625452750208,1.625452749822261E9,0.6199403
1625452750208,1.625452750072261E9,0.80566615
1625452751706,1.625452750322261E9,0.8417973
1625452751706,1.625452750572261E9,0.7124296
1625452751706,1.625452750822261E9,0.83539295
1625452751706,1.625452751072261E9,0.83411205
1625452751706,1.625452751322261E9,0.87125725
1625452751706,1.625452751572261E9,0.8725381
1625452753206,1.625452751822261E9,0.87638074
1625452753206,1.625452752072261E9,0.8725381
1625452753206,1.625452752322261E9,0.86613375
1625452753206,1.625452752572261E9,0.873819
1625452753206,1.625452752822261E9,0.8815042
1625452753206,1.625452753072261E9,0.89047027
1625452754744,1.625452753322261E9,0.87638074
1625452754744,1.625452753572261E9,0.8686955
1625452754744,1.625452753822261E9,0.8879085
1625452754744,1.625452754072261E9,0.91736853
1625452754744,1.625452754322261E9,0.9212111
1625452754744,1.625452754572261E9,0.89815545
1625452756206,1.625452754822261E9,0.9250537
1625452756206,1.625452755072261E9,0.91224504
1625452756206,1.625452755322261E9,0.9186494
1625452756206,1.625452755572261E9,0.91736853
1625452756206,1.625452755822261E9,0.91224504
1625452756206,1.625452756072261E9,0.86229116
1625452757706,1.625452756322261E9,0.8891894
1625452757706,1.625452756572261E9,0.8776616
1625452757706,1.625452756822261E9,0.92633456
1625452757706,1.625452757072261E9,0.86741465
1625452757707,1.625452757322261E9,0.8456399
1625452757707,1.625452757572261E9,0.8699764
1625452759206,1.625452757822261E9,0.86229116
1625452759206,1.625452758072261E9,0.8815042
1625452759206,1.625452758322261E9,0.8289886
1625452759206,1.625452758572261E9,0.43832377
1625452759206,1.625452758822261E9,0.36531428
1625452759206,1.625452759072261E9,0.7995286
1625452760706,1.625452759322261E9,0.65094787
1625452760706,1.625452759572261E9,0.7162722
1625452760706,1.625452759822261E9,0.43576202
1625452760706,1.625452760072261E9,0.8097756
1625452760706,1.625452760322261E9,0.7354852
1625452760707,1.625452760572261E9,0.75725996
1625452762207,1.625452760822261E9,0.7546982
1625452762207,1.625452761072261E9,0.7508556
1625452762207,1.625452761322261E9,0.6816887
1625452762207,1.625452761572261E9,0.67400354
1625452762207,1.625452761822261E9,0.70986784
1625452762207,1.625452762072261E9,0.7162722
1625452763706,1.625452762322261E9,0.65991396
1625452763707,1.625452762572261E9,0.70986784
1625452763707,1.625452762822261E9,0.68809307
1625452763707,1.625452763072261E9,0.6855313
1625452763707,1.625452763322261E9,0.6829696
1625452763707,1.625452763572261E9,0.7034635
1625452765206,1.625452763822261E9,0.70090175
1625452765206,1.625452764072261E9,0.70986784
1625452765206,1.625452764322261E9,0.76494515
1625452765206,1.625452764572261E9,0.72908086
1625452765206,1.625452764822261E9,0.6944974
1625452765206,1.625452765072261E9,0.3115178
1625452766710,1.625452765322261E9,0.0
1625452766710,1.625452765572261E9,0.16779375
1625452766710,1.625452765822261E9,0.010246946
1625452766710,1.625452766072261E9,0.043549523
1625452766710,1.625452766322261E9,0.0
1625452766710,1.625452766572261E9,0.0
1625452768209,1.625452766822261E9,0.012808682
1625452768209,1.625452767072261E9,0.06020081
1625452768209,1.625452767322261E9,0.0
1625452768209,1.625452767572261E9,0.099907726
1625452768209,1.625452767822261E9,0.14089552
1625452768209,1.625452768072261E9,0.20493893
1625452769706,1.625452768322261E9,0.20237719
1625452769706,1.625452768572261E9,0.16267027
1625452769707,1.625452768822261E9,0.16779375
1625452769707,1.625452769072261E9,0.2343989
1625452769707,1.625452769322261E9,0.21262413
1625452769707,1.625452769572261E9,0.18828765
1625452771210,1.625452769822261E9,0.093503386
1625452771210,1.625452770072261E9,0.0
1625452771210,1.625452770322261E9,0.01408955
1625452771210,1.625452770572261E9,0.0
1625452771210,1.625452770822261E9,0.0
1625452771210,1.625452771072261E9,0.0
1625452772707,1.625452771322261E9,0.0
1625452772707,1.625452771572261E9,0.11271641
1625452772707,1.625452771822261E9,0.0525156
1625452772707,1.625452772072261E9,0.0
1625452772707,1.625452772322261E9,0.0
1625452772707,1.625452772572261E9,0.0
1625452774206,1.625452772822261E9,0.0
1625452774206,1.625452773072261E9,0.0
1625452774206,1.625452773322261E9,0.0
1625452774206,1.625452773572261E9,0.0
1625452774206,1.625452773822261E9,0.0
1625452774206,1.625452774072261E9,0.0
1625452775706,1.625452774322261E9,0.09862686
1625452775707,1.625452774572261E9,0.1537042
1625452775707,1.625452774822261E9,0.061481677
1625452775707,1.625452775072261E9,0.09606512
1625452775707,1.625452775322261E9,0.13577203
1625452775707,1.625452775572261E9,0.0038426039
1625452777206,1.625452775822261E9,0.09862686
1625452777206,1.625452776072261E9,0.016651288
1625452777206,1.625452776322261E9,0.0
1625452777206,1.625452776572261E9,0.019213023
1625452777206,1.625452776822261E9,0.08966078
1625452777206,1.625452777072261E9,0.14729986
1625452778706,1.625452777322261E9,0.19597284
1625452778706,1.625452777572261E9,0.03842605
1625452778706,1.625452777822261E9,0.03842605
1625452778707,1.625452778072261E9,0.15882766
1625452778707,1.625452778322261E9,0.069166884
1625452778707,1.625452778572261E9,0.034583442
1625452780206,1.625452778822261E9,0.17035548
1625452780206,1.625452779072261E9,0.1575468
1625452780206,1.625452779322261E9,0.099907726
1625452780206,1.625452779572261E9,0.15882766
1625452780206,1.625452779822261E9,0.05123473
1625452780206,1.625452780072261E9,0.11143554
1625452781706,1.625452780322261E9,0.24464585
1625452781706,1.625452780572261E9,0.06788602
1625452781706,1.625452780822261E9,0.07941383
1625452781706,1.625452781072261E9,0.13961464
1625452781706,1.625452781322261E9,0.06788602
1625452781706,1.625452781572261E9,0.043549523
1625452783207,1.625452781822261E9,0.10118859
1625452783207,1.625452782072261E9,0.084537305
1625452783207,1.625452782322261E9,0.06020081
1625452783207,1.625452782572261E9,0.011527814
1625452783207,1.625452782822261E9,0.0
1625452783207,1.625452783072261E9,0.020493891
1625452784706,1.625452783322261E9,0.0
1625452784706,1.625452783572261E9,0.0
1625452784706,1.625452783822261E9,0.008966077
1625452784706,1.625452784072261E9,0.057639074
1625452784706,1.625452784322261E9,0.08581817
1625452784706,1.625452784572261E9,0.099907726
1625452786206,1.625452784822261E9,0.20878153
1625452786206,1.625452785072261E9,0.008966077
1625452786206,1.625452785322261E9,0.0
1625452786206,1.625452785572261E9,0.0038426039
1625452786206,1.625452785822261E9,0.090941645
1625452786206,1.625452786072261E9,0.07557123
1625452787747,1.625452786322261E9,0.07044776
1625452787747,1.625452786572261E9,0.024336496
1625452787747,1.625452786822261E9,0.012808682
1625452787747,1.625452787072261E9,0.07557123
1625452787747,1.625452787322261E9,0.0076852087
1625452787747,1.625452787572261E9,0.0
1625452789206,1.625452787822261E9,0.043549523
1625452789207,1.625452788072261E9,0.12040162
1625452789207,1.625452788322261E9,0.0
1625452789207,1.625452788572261E9,0.0
1625452789207,1.625452788822261E9,0.061481677
1625452789207,1.625452789072261E9,0.09478425
1625452790705,1.625452789322261E9,0.0
1625452790705,1.625452789572261E9,0.087099046
1625452790705,1.625452789822261E9,0.0
1625452790705,1.625452790072261E9,0.043549523
1625452790705,1.625452790322261E9,0.0768521
1625452790705,1.625452790572261E9,0.010246946
1625452792206,1.625452790822261E9,0.04483039
1625452792206,1.625452791072261E9,0.028179102
1625452792206,1.625452791322261E9,0.040987786
1625452792206,1.625452791572261E9,0.04611126
1625452792206,1.625452791822261E9,0.07044776
1625452792206,1.625452792072261E9,0.11527815
1625452793706,1.625452792322261E9,0.12808684
1625452793706,1.625452792572261E9,0.1332103
1625452793706,1.625452792822261E9,0.13961464
1625452793706,1.625452793072261E9,0.13577203
1625452793706,1.625452793322261E9,0.13449118
1625452793706,1.625452793572261E9,0.13192943
1625452795206,1.625452793822261E9,0.12680596
1625452795207,1.625452794072261E9,0.13833378
1625452795207,1.625452794322261E9,0.13833378
1625452795207,1.625452794572261E9,0.13064857
1625452795207,1.625452794822261E9,0.12808684
1625452795207,1.625452795072261E9,0.14986159
1625452796706,1.625452795322261E9,0.1537042
1625452796706,1.625452795572261E9,0.14217637
1625452796706,1.625452795822261E9,0.15626593
1625452796706,1.625452796072261E9,0.14858072
1625452796706,1.625452796322261E9,0.11655901
1625452796706,1.625452796572261E9,0.12424422
1625452798206,1.625452796822261E9,0.14601898
1625452798206,1.625452797072261E9,0.14089552
1625452798206,1.625452797322261E9,0.16010854
1625452798206,1.625452797572261E9,0.17547895
1625452798206,1.625452797822261E9,0.13192943
1625452798206,1.625452798072261E9,0.1537042
1625453173056,1.6254531715181112E9,0.6842092
1625453173056,1.6254531717681112E9,0.68164766
1625453173056,1.6254531720181112E9,0.6803669
1625453173056,1.6254531722681112E9,0.6790861
1625453173056,1.6254531725181112E9,0.68164766
1625453173056,1.6254531727681112E9,0.68292844
1625453174518,1.6254531730181112E9,0.68164766
1625453174518,1.6254531732681112E9,0.6803669
1625453174518,1.6254531735181112E9,0.68164766
1625453174518,1.6254531737681112E9,0.6765245
1625453174518,1.6254531740181112E9,0.6803669
1625453174518,1.6254531742681112E9,0.6790861
1625453176017,1.6254531745181112E9,0.68164766
1625453176017,1.6254531747681112E9,0.6765245
1625453176018,1.6254531750181112E9,0.67524374
1625453176018,1.6254531752681112E9,0.6509087
1625453176018,1.6254531755181112E9,0.6649974
1625453176018,1.6254531757681112E9,0.6470663
1625453177522,1.6254531760181112E9,0.661155
1625453177522,1.6254531762681112E9,0.66755897
1625453177522,1.6254531765181112E9,0.661155
1625453177522,1.6254531767681112E9,0.65603185
1625453177522,1.6254531770181112E9,0.6470663
